employee_id,name,age,gender,job_title,department,experience_years,current_salary_dzd,job_posting_id
EMP3585-1,Mohamed Derbal,56,Other,Téléconseillers,Services,0,52645,JOB3585
EMP3586-1,Samir Saadi,41,Female,Coordinateur Support IT,"Distribution, Commerce",1,81445,JOB3586
EMP3586-2,Leila Chikhi,50,Female,Coordinateur Support IT,"Distribution, Commerce",7,79003,JOB3586
EMP3587-1,Karim Saadi,59,Male,Technicien Atelier Engin TP,"Distribution, Commerce",7,67183,JOB3587
EMP3587-2,Youssef Amrani,37,Male,Technicien Atelier Engin TP,"Distribution, Commerce",6,55865,JOB3587
EMP3588-1,Amina Guedira,50,Male,Chargé(e) De Trésorerie,"Distribution, Commerce",0,65564,JOB3588
EMP3588-2,Youssef Chikhi,58,Female,Chargé(e) De Trésorerie,"Distribution, Commerce",5,72472,JOB3588
EMP3588-3,Amina Saadi,47,Female,Chargé(e) De Trésorerie,"Distribution, Commerce",1,65267,JOB3588
EMP3588-4,Amina Saadi,39,Other,Chargé(e) De Trésorerie,"Distribution, Commerce",3,73248,JOB3588
EMP3589-1,Ahmed Amrani,40,Female,Inspecteur Après-Vente Région SUD (Activité ENERGIE),"Distribution, Commerce",1,77038,JOB3589
EMP3589-2,Meriem Khelifi,27,Female,Inspecteur Après-Vente Région SUD (Activité ENERGIE),"Distribution, Commerce",5,65244,JOB3589
EMP3589-3,Fatima Benaissa,32,Female,Inspecteur Après-Vente Région SUD (Activité ENERGIE),"Distribution, Commerce",11,78307,JOB3589
EMP3589-4,Mohamed Amrani,29,Female,Inspecteur Après-Vente Région SUD (Activité ENERGIE),"Distribution, Commerce",4,72606,JOB3589
EMP3590-1,Yasmine Saadi,29,Female,Chauffeur Véhiculé,Industries,0,62616,JOB3590
EMP3591-1,Samir Benaissa,24,Other,Aide opérateur de conditionnement (shift nuit),Industries,3,49481,JOB3591
EMP3591-2,Mohamed Amrani,27,Other,Aide opérateur de conditionnement (shift nuit),Industries,2,47216,JOB3591
EMP3592-1,Meriem Fekih,51,Female,Contrôleur de Gestion,Services,12,76334,JOB3592
EMP3592-2,Laila Khelifi,23,Male,Contrôleur de Gestion,Services,5,80553,JOB3592
EMP3592-3,Omar Guedira,52,Female,Contrôleur de Gestion,Services,8,71742,JOB3592
EMP3592-4,Laila Amrani,49,Male,Contrôleur de Gestion,Services,12,64312,JOB3592
EMP3592-5,Leila Derbal,44,Other,Contrôleur de Gestion,Services,8,86899,JOB3592
EMP3593-1,Omar Saadi,59,Other,Analyste Conformité de la Sécurité Informatique et la Cyber Sécurité,"Banque, Assurance, Finance",0,62284,JOB3593
EMP3593-2,Leila Saadi,50,Other,Analyste Conformité de la Sécurité Informatique et la Cyber Sécurité,"Banque, Assurance, Finance",6,70127,JOB3593
EMP3593-3,Samir Amrani,44,Other,Analyste Conformité de la Sécurité Informatique et la Cyber Sécurité,"Banque, Assurance, Finance",4,55680,JOB3593
EMP3594-1,Zineb Saadi,32,Other,Analyste Sécurité et Cyber Sécurité Evaluation,"Banque, Assurance, Finance",4,57595,JOB3594
EMP3595-1,Leila Fekih,52,Female,Commercial(e),"BTP, Construction, Immobilier",3,60677,JOB3595
EMP3595-2,Leila Derbal,53,Female,Commercial(e),"BTP, Construction, Immobilier",7,55284,JOB3595
EMP3595-3,Leila Guedira,26,Other,Commercial(e),"BTP, Construction, Immobilier",4,46635,JOB3595
EMP3595-4,Nadia Guedira,58,Other,Commercial(e),"BTP, Construction, Immobilier",4,56254,JOB3595
EMP3596-1,Sabrina Amrani,33,Female,BAR MAN,Services,7,68323,JOB3596
EMP3596-2,Sofiane Chikhi,27,Male,BAR MAN,Services,2,67144,JOB3596
EMP3596-3,Youssef Guedira,52,Female,BAR MAN,Services,5,54914,JOB3596
EMP3596-4,Youssef Fekih,42,Other,BAR MAN,Services,4,50120,JOB3596
EMP3597-1,Meriem Benaissa,26,Male,Marketing Manager,Industries,7,74755,JOB3597
EMP3598-1,Oussama Fekih,22,Male,Superviseur physico-chimie,Industries,6,69928,JOB3598
EMP3598-2,Oussama Fekih,37,Other,Superviseur physico-chimie,Industries,7,55006,JOB3598
EMP3599-1,Youssef Chikhi,30,Female,AGENT HSE,"Energie, Mines, Matière Première",7,51228,JOB3599
EMP3599-2,Mohamed Guedira,51,Male,AGENT HSE,"Energie, Mines, Matière Première",5,48764,JOB3599
EMP3599-3,Samir Zitouni,37,Male,AGENT HSE,"Energie, Mines, Matière Première",3,48925,JOB3599
EMP3599-4,Samir Bouzid,38,Female,AGENT HSE,"Energie, Mines, Matière Première",4,55384,JOB3599
EMP3600-1,Youssef Bouzid,55,Female,Assistant(e) de Direction,"Fonction Publique, Administration",16,78633,JOB3600
EMP3600-2,Mohamed Guedira,55,Other,Assistant(e) de Direction,"Fonction Publique, Administration",10,65004,JOB3600
EMP3600-3,Amina Derbal,26,Male,Assistant(e) de Direction,"Fonction Publique, Administration",17,73318,JOB3600
EMP3601-1,Fatima Guedira,26,Female,AGENT HSE,"Energie, Mines, Matière Première",5,62583,JOB3601
EMP3601-2,Sabrina Fekih,48,Female,AGENT HSE,"Energie, Mines, Matière Première",7,54016,JOB3601
EMP3601-3,Nadia Amrani,46,Male,AGENT HSE,"Energie, Mines, Matière Première",3,48514,JOB3601
EMP3601-4,Oussama Zitouni,49,Female,AGENT HSE,"Energie, Mines, Matière Première",3,57899,JOB3601
EMP3602-1,Nour Khelifi,36,Male,Assistant(e) Secrétariat,Services,2,63055,JOB3602
EMP3602-2,Nour Khelifi,44,Male,Assistant(e) Secrétariat,Services,1,68798,JOB3602
EMP3602-3,Amina Benaissa,42,Female,Assistant(e) Secrétariat,Services,2,69472,JOB3602
EMP3603-1,Zineb Benaissa,47,Female,Ingénieur Automaticien,Services,2,58715,JOB3603
EMP3603-2,Fatima Khelifi,31,Other,Ingénieur Automaticien,Services,1,75148,JOB3603
EMP3603-3,Mohamed Zitouni,57,Male,Ingénieur Automaticien,Services,7,68605,JOB3603
EMP3604-1,Ahmed Chikhi,23,Other,Directeur d'Agence (H/F) Mostaganem,"Banque, Assurance, Finance",10,95104,JOB3604
EMP3605-1,Amina Amrani,53,Female,Coordinateur Logistique,Services,2,36633,JOB3605
EMP3605-2,Sabrina Fekih,31,Male,Coordinateur Logistique,Services,1,35039,JOB3605
EMP3605-3,Nour Chikhi,26,Female,Coordinateur Logistique,Services,4,36180,JOB3605
EMP3606-1,Ahmed Bouzid,39,Female,Cadre Comptable,"Energie, Mines, Matière Première",7,76589,JOB3606
EMP3606-2,Oussama Benaissa,59,Male,Cadre Comptable,"Energie, Mines, Matière Première",11,82018,JOB3606
EMP3606-3,Sofiane Chikhi,23,Other,Cadre Comptable,"Energie, Mines, Matière Première",8,58467,JOB3606
EMP3606-4,Amina Khelifi,30,Other,Cadre Comptable,"Energie, Mines, Matière Première",4,80981,JOB3606
EMP3607-1,Ahmed Fekih,52,Female,Cadre financier,Services,7,80092,JOB3607
EMP3607-2,Amina Benaissa,55,Male,Cadre financier,Services,5,56451,JOB3607
EMP3607-3,Mohamed Guedira,38,Male,Cadre financier,Services,1,57359,JOB3607
EMP3607-4,Samir Bouzid,51,Female,Cadre financier,Services,4,59640,JOB3607
EMP3607-5,Nour Saadi,47,Other,Cadre financier,Services,2,71831,JOB3607
EMP3608-1,Samir Khelifi,41,Other,Responsable HSE,"Distribution, Commerce",3,57862,JOB3608
EMP3608-2,Yasmine Chikhi,48,Other,Responsable HSE,"Distribution, Commerce",2,74876,JOB3608
EMP3608-3,Meriem Saadi,31,Male,Responsable HSE,"Distribution, Commerce",1,56646,JOB3608
EMP3608-4,Rachid Bouzid,54,Female,Responsable HSE,"Distribution, Commerce",1,71368,JOB3608
EMP3608-5,Nour Amrani,23,Female,Responsable HSE,"Distribution, Commerce",3,75268,JOB3608
EMP3609-1,Ahmed Khelifi,57,Male,Aide Pizzaiolo,Services,5,61257,JOB3609
EMP3609-2,Omar Benaissa,54,Other,Aide Pizzaiolo,Services,6,56479,JOB3609
EMP3609-3,Fatima Benaissa,41,Other,Aide Pizzaiolo,Services,4,63236,JOB3609
EMP3610-1,Oussama Zitouni,48,Other,délégué commercial pharmaceutique véhiculé (prospecteur),Industries,8,76302,JOB3610
EMP3610-2,Rachid Fekih,48,Female,délégué commercial pharmaceutique véhiculé (prospecteur),Industries,0,60557,JOB3610
EMP3610-3,Oussama Guedira,42,Female,délégué commercial pharmaceutique véhiculé (prospecteur),Industries,2,71410,JOB3610
EMP3610-4,Meriem Amrani,58,Other,délégué commercial pharmaceutique véhiculé (prospecteur),Industries,4,60033,JOB3610
EMP3611-1,Amina Bouzid,25,Other,Conseiller(ère) de Vente chez FitGeo ,"Distribution, Commerce",1,62974,JOB3611
EMP3611-2,Sofiane Bouzid,37,Male,Conseiller(ère) de Vente chez FitGeo ,"Distribution, Commerce",3,69884,JOB3611
EMP3611-3,Oussama Derbal,25,Other,Conseiller(ère) de Vente chez FitGeo ,"Distribution, Commerce",2,64852,JOB3611
EMP3612-1,Amina Fekih,56,Female,RESPONSABLE MOYENS GENERAUX,"Distribution, Commerce",1,71542,JOB3612
EMP3613-1,Sabrina Zitouni,42,Other,Comptable Gestionnaire d'immobilisations,Industries,2,66139,JOB3613
EMP3613-2,Meriem Benaissa,31,Other,Comptable Gestionnaire d'immobilisations,Industries,3,55024,JOB3613
EMP3613-3,Ahmed Amrani,59,Female,Comptable Gestionnaire d'immobilisations,Industries,1,77068,JOB3613
EMP3614-1,Nadia Khelifi,55,Male,Chargé(E) Commercial,Services,8,59028,JOB3614
EMP3614-2,Sabrina Guedira,49,Female,Chargé(E) Commercial,Services,11,68817,JOB3614
EMP3614-3,Sofiane Guedira,28,Female,Chargé(E) Commercial,Services,6,54379,JOB3614
EMP3614-4,Oussama Benaissa,34,Male,Chargé(E) Commercial,Services,3,73177,JOB3614
EMP3614-5,Karim Fekih,50,Other,Chargé(E) Commercial,Services,5,67964,JOB3614
EMP3615-1,Samir Derbal,30,Female,Commercial Grand Compte,Industries,12,73534,JOB3615
EMP3616-1,Nadia Chikhi,33,Female,Assistant(e) Commercial(e),"Distribution, Commerce",1,47403,JOB3616
EMP3616-2,Meriem Amrani,35,Other,Assistant(e) Commercial(e),"Distribution, Commerce",0,64334,JOB3616
EMP3616-3,Ahmed Derbal,36,Female,Assistant(e) Commercial(e),"Distribution, Commerce",2,56579,JOB3616
EMP3617-1,Youssef Guedira,41,Female,Carrossier Peintre,"Distribution, Commerce",1,53671,JOB3617
EMP3617-2,Laila Derbal,56,Other,Carrossier Peintre,"Distribution, Commerce",0,56842,JOB3617
EMP3618-1,Sofiane Chikhi,29,Male,Soudeur,"Distribution, Commerce",0,59818,JOB3618
EMP3618-2,Karim Chikhi,34,Other,Soudeur,"Distribution, Commerce",8,59551,JOB3618
EMP3619-1,Omar Bouzid,42,Male,Technicien mécanique,Industries,7,53648,JOB3619
EMP3619-2,Karim Benaissa,60,Female,Technicien mécanique,Industries,7,55582,JOB3619
EMP3620-1,Laila Guedira,35,Female,Chauffeur,"Energie, Mines, Matière Première",3,58556,JOB3620
EMP3620-2,Leila Fekih,32,Female,Chauffeur,"Energie, Mines, Matière Première",8,49082,JOB3620
EMP3620-3,Sofiane Khelifi,25,Male,Chauffeur,"Energie, Mines, Matière Première",7,63053,JOB3620
EMP3620-4,Samir Fekih,43,Female,Chauffeur,"Energie, Mines, Matière Première",11,54359,JOB3620
EMP3620-5,Sabrina Zitouni,59,Other,Chauffeur,"Energie, Mines, Matière Première",12,56761,JOB3620
EMP3621-1,Oussama Chikhi,41,Female,Cadre chargé du Reporting et suivi de Performance,"Energie, Mines, Matière Première",7,57360,JOB3621
EMP3621-2,Mohamed Saadi,50,Male,Cadre chargé du Reporting et suivi de Performance,"Energie, Mines, Matière Première",2,56141,JOB3621
EMP3621-3,Sara Guedira,35,Male,Cadre chargé du Reporting et suivi de Performance,"Energie, Mines, Matière Première",4,62187,JOB3621
EMP3621-4,Leila Saadi,57,Male,Cadre chargé du Reporting et suivi de Performance,"Energie, Mines, Matière Première",1,72985,JOB3621
EMP3622-1,Samir Zitouni,55,Female,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Industries,9,68142,JOB3622
EMP3622-2,Yasmine Benaissa,28,Female,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Industries,1,63797,JOB3622
EMP3622-3,Sofiane Derbal,26,Male,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Industries,9,68632,JOB3622
EMP3623-1,Nadia Khelifi,56,Other,Pizzaiolo,Services,2,62208,JOB3623
EMP3624-1,Youssef Chikhi,56,Male,Développeur(se) Full-Stack Senior,"Informatique, Télécom, Internet",9,75613,JOB3624
EMP3624-2,Amina Benaissa,55,Other,Développeur(se) Full-Stack Senior,"Informatique, Télécom, Internet",1,90971,JOB3624
EMP3624-3,Youssef Benaissa,28,Male,Développeur(se) Full-Stack Senior,"Informatique, Télécom, Internet",3,82380,JOB3624
EMP3625-1,Youssef Amrani,29,Other,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Industries,12,58918,JOB3625
EMP3625-2,Nour Khelifi,40,Female,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Industries,5,64374,JOB3625
EMP3625-3,Yasmine Guedira,52,Female,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Industries,8,79283,JOB3625
EMP3625-4,Amina Fekih,26,Male,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Industries,2,58038,JOB3625
EMP3626-1,Leila Khelifi,32,Other,HSE Supervisor,"Informatique, Télécom, Internet",16,60469,JOB3626
EMP3626-2,Zineb Khelifi,60,Male,HSE Supervisor,"Informatique, Télécom, Internet",5,84267,JOB3626
EMP3626-3,Sofiane Fekih,58,Female,HSE Supervisor,"Informatique, Télécom, Internet",12,75215,JOB3626
EMP3627-1,Karim Derbal,31,Female,Product owner - Talenteo,Services,3,76909,JOB3627
EMP3628-1,Oussama Benaissa,28,Other,Directeur Commercial & Marketing,Services,16,64758,JOB3628
EMP3628-2,Karim Chikhi,51,Male,Directeur Commercial & Marketing,Services,11,82959,JOB3628
EMP3628-3,Nour Benaissa,55,Male,Directeur Commercial & Marketing,Services,13,80055,JOB3628
EMP3628-4,Sabrina Guedira,59,Female,Directeur Commercial & Marketing,Services,8,67812,JOB3628
EMP3629-1,Leila Guedira,26,Male,Responsable Controle de Gestion - BONNE MAITRISE DE ERP - SAP,Services,13,70247,JOB3629
EMP3629-2,Sara Guedira,25,Male,Responsable Controle de Gestion - BONNE MAITRISE DE ERP - SAP,Services,15,70090,JOB3629
EMP3629-3,Rachid Saadi,30,Female,Responsable Controle de Gestion - BONNE MAITRISE DE ERP - SAP,Services,11,79702,JOB3629
EMP3629-4,Meriem Saadi,28,Other,Responsable Controle de Gestion - BONNE MAITRISE DE ERP - SAP,Services,13,76099,JOB3629
EMP3630-1,Oussama Derbal,43,Other,Commercial itinérant Véhiculé (Alger-Blida),"Informatique, Télécom, Internet",0,71225,JOB3630
EMP3630-2,Mohamed Saadi,41,Female,Commercial itinérant Véhiculé (Alger-Blida),"Informatique, Télécom, Internet",1,66756,JOB3630
EMP3630-3,Laila Saadi,38,Female,Commercial itinérant Véhiculé (Alger-Blida),"Informatique, Télécom, Internet",10,60683,JOB3630
EMP3630-4,Sabrina Benaissa,50,Other,Commercial itinérant Véhiculé (Alger-Blida),"Informatique, Télécom, Internet",8,70142,JOB3630
EMP3631-1,Nour Chikhi,43,Male,Directeur Exploitation _Distribution Pharmaceutique (Homme/ Femme),"Distribution, Commerce",9,61783,JOB3631
EMP3631-2,Zineb Benaissa,44,Female,Directeur Exploitation _Distribution Pharmaceutique (Homme/ Femme),"Distribution, Commerce",4,58660,JOB3631
EMP3632-1,Yasmine Benaissa,60,Male,délégué pharmaceutique /prospecteur,Industries,6,56969,JOB3632
EMP3632-2,Youssef Fekih,35,Female,délégué pharmaceutique /prospecteur,Industries,1,55448,JOB3632
EMP3632-3,Fatima Saadi,49,Female,délégué pharmaceutique /prospecteur,Industries,7,47368,JOB3632
EMP3633-1,Karim Benaissa,48,Female,TELEOPERATRICE,"Distribution, Commerce",6,65222,JOB3633
EMP3634-1,Omar Benaissa,35,Female,Superviseur des ventes,Industries,1,76689,JOB3634
EMP3635-1,Omar Zitouni,25,Other,Brand Shop Supervisor,"Distribution, Commerce",5,38838,JOB3635
EMP3635-2,Sofiane Amrani,27,Female,Brand Shop Supervisor,"Distribution, Commerce",2,37786,JOB3635
EMP3635-3,Fatima Bouzid,52,Other,Brand Shop Supervisor,"Distribution, Commerce",4,40928,JOB3635
EMP3636-1,Omar Chikhi,43,Female,Chargé de l’information et de la promotion scientifique (délégué Centre-Est),Industries,6,80987,JOB3636
EMP3637-1,Rachid Amrani,50,Female,Ingénieur Full stack,Services,7,81271,JOB3637
EMP3638-1,Meriem Saadi,27,Male,Opérateur Centrale à Béton,"BTP, Construction, Immobilier",4,56673,JOB3638
EMP3638-2,Ahmed Guedira,36,Male,Opérateur Centrale à Béton,"BTP, Construction, Immobilier",4,46339,JOB3638
EMP3638-3,Mohamed Derbal,28,Male,Opérateur Centrale à Béton,"BTP, Construction, Immobilier",1,61371,JOB3638
EMP3639-1,Sofiane Khelifi,47,Other,Chargé des Achats,Industries,2,71085,JOB3639
EMP3639-2,Leila Derbal,32,Other,Chargé des Achats,Industries,4,59337,JOB3639
EMP3639-3,Karim Amrani,25,Male,Chargé des Achats,Industries,0,56430,JOB3639
EMP3639-4,Laila Chikhi,37,Female,Chargé des Achats,Industries,3,54610,JOB3639
EMP3640-1,Yasmine Saadi,30,Other,Chargé de recouvrement,"BTP, Construction, Immobilier",3,77644,JOB3640
EMP3640-2,Youssef Guedira,41,Female,Chargé de recouvrement,"BTP, Construction, Immobilier",7,53264,JOB3640
EMP3640-3,Mohamed Derbal,33,Other,Chargé de recouvrement,"BTP, Construction, Immobilier",5,66736,JOB3640
EMP3640-4,Ahmed Zitouni,55,Female,Chargé de recouvrement,"BTP, Construction, Immobilier",1,70834,JOB3640
EMP3641-1,Yasmine Chikhi,59,Female,Plongeurs,Services,6,66292,JOB3641
EMP3641-2,Leila Guedira,44,Male,Plongeurs,Services,4,48050,JOB3641
EMP3641-3,Amina Amrani,31,Female,Plongeurs,Services,6,56818,JOB3641
EMP3642-1,Fatima Guedira,26,Female,Serveurs,Services,2,66557,JOB3642
EMP3643-1,Youssef Saadi,44,Female,Cuisiniers,Services,1,64363,JOB3643
EMP3643-2,Oussama Chikhi,31,Female,Cuisiniers,Services,7,44420,JOB3643
EMP3643-3,Rachid Fekih,47,Other,Cuisiniers,Services,3,61865,JOB3643
EMP3643-4,Rachid Amrani,45,Female,Cuisiniers,Services,2,50922,JOB3643
EMP3643-5,Youssef Saadi,50,Female,Cuisiniers,Services,6,44765,JOB3643
EMP3644-1,Karim Fekih,47,Other,Superviseur de Restaurant,Services,10,80835,JOB3644
EMP3644-2,Meriem Khelifi,29,Male,Superviseur de Restaurant,Services,9,61099,JOB3644
EMP3644-3,Nour Fekih,37,Male,Superviseur de Restaurant,Services,7,61487,JOB3644
EMP3644-4,Leila Chikhi,33,Female,Superviseur de Restaurant,Services,11,77159,JOB3644
EMP3644-5,Laila Chikhi,33,Female,Superviseur de Restaurant,Services,7,70164,JOB3644
EMP3645-1,Rachid Khelifi,22,Other,COMPTABLE PRINCIPAL,"Distribution, Commerce",5,86182,JOB3645
EMP3645-2,Nadia Benaissa,52,Female,COMPTABLE PRINCIPAL,"Distribution, Commerce",9,61373,JOB3645
EMP3645-3,Sara Fekih,52,Female,COMPTABLE PRINCIPAL,"Distribution, Commerce",8,82199,JOB3645
EMP3646-1,Omar Fekih,54,Other,Chargé(e) de Préparation et Suivi des Commandes,"Distribution, Commerce",3,72585,JOB3646
EMP3646-2,Nadia Bouzid,40,Male,Chargé(e) de Préparation et Suivi des Commandes,"Distribution, Commerce",1,66210,JOB3646
EMP3647-1,Nour Guedira,48,Other,Technicien instrumentiste,Industries,6,52014,JOB3647
EMP3647-2,Ahmed Khelifi,51,Male,Technicien instrumentiste,Industries,4,63571,JOB3647
EMP3648-1,Karim Khelifi,59,Other,Ingenieur support technique,"Informatique, Télécom, Internet",2,76102,JOB3648
EMP3648-2,Youssef Fekih,54,Female,Ingenieur support technique,"Informatique, Télécom, Internet",4,77925,JOB3648
EMP3649-1,Karim Bouzid,40,Other,Administrateur Systèmes,Services,1,76520,JOB3649
EMP3649-2,Sabrina Bouzid,50,Other,Administrateur Systèmes,Services,3,58980,JOB3649
EMP3649-3,Amina Amrani,24,Other,Administrateur Systèmes,Services,4,57386,JOB3649
EMP3649-4,Amina Bouzid,58,Male,Administrateur Systèmes,Services,1,77378,JOB3649
EMP3650-1,Karim Bouzid,32,Other,Contrôleur de Gestion,Industries,6,54755,JOB3650
EMP3650-2,Leila Bouzid,22,Female,Contrôleur de Gestion,Industries,7,74624,JOB3650
EMP3650-3,Amina Amrani,45,Female,Contrôleur de Gestion,Industries,1,65726,JOB3650
EMP3650-4,Sofiane Guedira,44,Female,Contrôleur de Gestion,Industries,2,63329,JOB3650
EMP3650-5,Mohamed Khelifi,57,Male,Contrôleur de Gestion,Industries,6,58769,JOB3650
EMP3651-1,Nadia Amrani,30,Female,Gestionnaire deTransport,Industries,7,52579,JOB3651
EMP3651-2,Youssef Khelifi,36,Female,Gestionnaire deTransport,Industries,2,68664,JOB3651
EMP3652-1,Yasmine Zitouni,32,Other,"Chef service Comptabilité, Consolidation et Fiscalité",Industries,12,68940,JOB3652
EMP3652-2,Samir Saadi,45,Male,"Chef service Comptabilité, Consolidation et Fiscalité",Industries,5,76862,JOB3652
EMP3653-1,Samir Guedira,46,Female,Électrotechnicien,Industries,1,62731,JOB3653
EMP3653-2,Nadia Derbal,51,Male,Électrotechnicien,Industries,2,71537,JOB3653
EMP3654-1,Samir Bouzid,34,Male,Superviseur Électricité & Automatisme,Industries,6,65984,JOB3654
EMP3654-2,Omar Guedira,52,Male,Superviseur Électricité & Automatisme,Industries,10,60365,JOB3654
EMP3654-3,Fatima Bouzid,30,Male,Superviseur Électricité & Automatisme,Industries,11,85166,JOB3654
EMP3655-1,Mohamed Amrani,24,Other,Superviseur Utilités,Industries,1,70618,JOB3655
EMP3656-1,Samir Bouzid,53,Male,Superviseur Méthodes,Industries,5,68674,JOB3656
EMP3657-1,Sara Fekih,35,Male,Conducteur Siroperie,Industries,4,58686,JOB3657
EMP3657-2,Leila Saadi,51,Female,Conducteur Siroperie,Industries,2,55926,JOB3657
EMP3657-3,Nadia Derbal,45,Other,Conducteur Siroperie,Industries,2,47911,JOB3657
EMP3658-1,Sofiane Zitouni,59,Other,Électrotechnicien,Industries,2,60184,JOB3658
EMP3658-2,Rachid Chikhi,22,Other,Électrotechnicien,Industries,4,73075,JOB3658
EMP3658-3,Mohamed Amrani,48,Male,Électrotechnicien,Industries,1,62300,JOB3658
EMP3658-4,Laila Saadi,52,Male,Électrotechnicien,Industries,0,64915,JOB3658
EMP3659-1,Ahmed Saadi,52,Other,Superviseur Dépôt Logistique,Industries,5,54126,JOB3659
EMP3659-2,Amina Fekih,25,Other,Superviseur Dépôt Logistique,Industries,1,54998,JOB3659
